ARPT_ID,ARPT_NAME,CITY,STATE_NAME,predicted_score,cert_importance_score,is_military_relevant,LAT_DECIMAL,LONG_DECIMAL
9Z8,LEVELOCK,LEVELOCK,ALASKA,61.81518632580832,0.0,0,59.12708333,-156.85988888
5CO6,LA GARITA CREEK RANCH,LA GARITA,COLORADO,61.813275493119924,0.0,0,37.81155277,-106.31527222
00AK,LOWELL FLD,ANCHOR POINT,ALASKA,61.81270966546479,0.0,0,59.94888888,-151.69222222
4TE6,FRANCIS RANCH,MERIDIAN,TEXAS,61.80417803936795,0.0,0,31.83881666,-97.79516388
NK14,LITTLE FALLS EMS,LITTLE FALLS,NEW YORK,61.802947674733865,0.0,0,43.04087777,-74.83665833
0LA4,NORTH CADDO MEDICAL CENTER,VIVIAN,LOUISIANA,61.802487155995614,0.0,0,32.86474166,-93.98926944
55NK,UNITY HOSPITAL,ROCHESTER,NEW YORK,61.800751003728976,0.0,0,43.19291388,-77.70315277
43NY,ST. JOSEPH'S HOSPITAL,SYRACUSE,NEW YORK,61.800751003728976,0.0,0,43.05536111,-76.15042222
3NK9,ARNOT OGDEN HOSPITAL,ELMIRA,NEW YORK,61.800751003728976,0.0,0,42.10066666,-76.82638888
93TS,LONGBIRD,SEALY,TEXAS,61.79926063482842,0.0,0,29.74828888,-96.11468194
CO13,CHILDRENS HOSPITAL COLORADO,HIGHLANDS RANCH,COLORADO,61.79809356109334,0.0,0,39.55693888,-105.009325
38CO,BASIN CLINIC,NATURITA,COLORADO,61.79809356109334,0.0,0,38.21867777,-108.57538055
0CD9,SWEDISH S W MEDICAL,LITTLETON,COLORADO,61.79809356109334,0.0,0,39.60294722,-105.09078055
2CO8,EAST MORGAN COUNTY HOSPITAL,BRUSH,COLORADO,61.79809356109334,0.0,0,40.25621111,-103.64988055
CD47,MONTROSE MEML HOSPITAL,MONTROSE,COLORADO,61.79809356109334,0.0,0,38.480325,-107.86838055
1MT7,PRILL FLD,SAND COULEE,MONTANA,61.79176806143754,0.0,0,47.42106944,-111.15857777
NH12,EVANS,MANCHESTER,NEW HAMPSHIRE,61.787072327599894,0.0,0,43.03735277,-71.46990833
9CO8,BIJOU BOTTOM STRIP,KIOWA,COLORADO,61.78630620382727,0.0,0,39.2793,-104.34315
17AR,BREDLOW FARM,ENGLAND,ARKANSAS,61.77641324114739,0.0,0,34.55305555,-92.09138888
37AZ,SARITA,COOLIDGE,ARIZONA,61.77579902207337,0.0,0,32.93561777,-111.48456666
9KY3,MONTGOMERY COUNTY FIRE,MT STERLING,KENTUCKY,61.766362787813456,0.0,0,38.06313888,-83.95731944
N88,KECKS,JULIAN,NORTH CAROLINA,61.75006482450017,0.0,0,35.926525,-79.627525
6NC5,THOMPSON FARMS,WHITAKERS,NORTH CAROLINA,61.74737667627519,0.0,0,36.02497222,-77.65939444
25KS,WYRILL FARMING,KIRWIN,KANSAS,61.746882100152966,0.0,0,39.68334388,-99.12842194
3GE8,PRATER RANCH,LINCOLNTON,GEORGIA,61.74611692450274,0.0,0,33.84345722,-82.47901833
TN37,ANDERSON,TOONE,TENNESSEE,61.743093526412416,0.0,0,35.40424611,-89.022285
56OK,WINDING CREEK,CASHION,OKLAHOMA,61.74024792335786,0.0,0,35.80360833,-97.57987777
51OK,EAGLE CREEK,BEGGS,OKLAHOMA,61.74024792335786,0.0,0,35.79361111,-96.02972222
OK08,HILL TOP,LAWTON,OKLAHOMA,61.74024792335786,0.0,0,34.53341055,-98.35032777
8C6,TRAER MUNI,TRAER,IOWA,61.73240466351523,0.0,0,42.20083333,-92.45663888
2OA1,BRISTOL AIRSTRIP,BRISTOLVILLE,OHIO,61.73071088056285,0.0,0,41.41505555,-80.88425444
6OH7,NIETZ,BOWLING GREEN,OHIO,61.73071088056285,0.0,0,41.40689444,-83.67984444
1OA1,BASHORE,PLEASANT HILL,OHIO,61.73071088056285,0.0,0,40.045885,-84.33439138
9OA9,BENDER,BELLVILLE,OHIO,61.73032605483774,0.0,0,40.6214475,-82.53377861
WV05,VA MEDICAL CENTER,MARTINSBURG,WEST VIRGINIA,61.7297774697609,0.0,0,39.41502777,-77.91308611
5NK7,HAMMERSLEY HILL,PAWLING,NEW YORK,61.72772485458141,0.0,0,41.59519166,-73.55640833
NM41,HAPPY MOUNTAIN,PIE TOWN,NEW MEXICO,61.724120659773526,0.0,0,34.06116722,-108.09644611
DE17,SUGAR HILL,GREENWOOD,DELAWARE,61.72339550486202,0.0,0,38.77789111,-75.58325944
IA23,GAA PRIVATE,GUTTENBERG,IOWA,61.72256877627983,0.0,0,42.80887805,-91.09818444
2VA,ZANGGER VINTAGE AIRPARK,LARCHWOOD,IOWA,61.72195455720581,0.0,0,43.45063077,-96.40466586
55ID,SPEAR VALLEY,SANDPOINT,IDAHO,61.72135956532453,0.0,0,48.38105555,-116.48497222
24IA,ISLEY FLD,CEDAR FALLS,IOWA,61.71813030121463,0.0,0,42.51580555,-92.51981111
8C2,SULLY MUNI,SULLY,IOWA,61.71751608214061,0.0,0,41.5741,-92.8466
99CL,EL MIRAGE FLD ADELANTO,EL MIRAGE,CALIFORNIA,61.71689383992281,0.0,0,34.62543055,-117.59830555
LS23,WOMENS'S AND CHILDREN'S HOSPITAL,LAFAYETTE,LOUISIANA,61.712029013618064,0.0,0,30.15340555,-92.046275
LS30,UNIVERSITY HEALTH CONWAY HOSPITAL,MONROE,LOUISIANA,61.712029013618064,0.0,0,32.44916944,-92.10755277
9LA7,BAYOU BEND HEALTH SYSTEM,FRANKLIN,LOUISIANA,61.712029013618064,0.0,0,29.80033611,-91.52330555
34LS,LA MEDICAL CENTER & HEART HOSPITAL,LACOMBE,LOUISIANA,61.712029013618064,0.0,0,30.357525,-89.91450555
0LA8,JACKSON PARISH HOSPITAL,JONESBORO,LOUISIANA,61.712029013618064,0.0,0,32.25297222,-92.71880277
LS51,OCHSNER MEDICAL CENTER NORTHSHORE,SLIDELL,LOUISIANA,61.712029013618064,0.0,0,30.28800555,-89.74213055
6MD7,D'ANGELO,GOLTS,MARYLAND,61.705536648592826,0.0,0,39.33916666,-75.76666666
4MD4,CLEMENTS,CLEMENTS,MARYLAND,61.705536648592826,0.0,0,38.34055555,-76.73722222
L87,IDAS,IDA,LOUISIANA,61.70452969658611,0.0,0,33.00430111,-93.89323444
5LA2,MOBIL,MORGAN CITY,LOUISIANA,61.704472281460475,0.0,0,29.6898275,-91.19445897
7L9,PETE ANTIE MUNI,MELVILLE,LOUISIANA,61.704472281460475,0.0,0,30.69433611,-91.74636388
67NJ,MOUNT PLEASANT LANDING STRIP,HAINESBURG,NEW JERSEY,61.70364903111718,0.0,0,40.96981861,-75.0668425
94NJ,PIO COSTA SAND & GRAVEL,HACKETTSTOWN/GREAT MEADOWS,NEW JERSEY,61.70364903111718,0.0,0,40.86398722,-74.91905861
5IN2,ST JOSEPH'S RGNL MED CNTR EDISON LAKES,MISHAWAKA,INDIANA,61.69833327087447,0.0,0,41.70666111,-86.17573888
64IG,INDIANA UNIVERSITY HEALTH PAOLI INC,PAOLI,INDIANA,61.69833327087447,0.0,0,38.56833333,-86.47611111
2II8,UNION HOSPITAL CLINTON,CLINTON,INDIANA,61.69833327087447,0.0,0,39.65263333,-87.39785277
4IN0,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL,HARTFORD CITY,INDIANA,61.69833327087447,0.0,0,40.46703611,-85.373075
IN40,FRANCISCAN HEALTH MUNSTER,MUNSTER,INDIANA,61.69833327087447,0.0,0,41.53833333,-87.51444444
IN24,FRANCISCAN HEALTH MICHIGAN CITY,MICHIGAN CITY,INDIANA,61.69833327087447,0.0,0,41.66024166,-86.899575
1MN3,NORTHERN ITASCA HEALTH CARE CENTER,BIGFORK,MINNESOTA,61.69639727388154,0.0,0,47.74715,-93.64670833
14SN,COLMERY-O'NEIL VAMC,TOPEKA,KANSAS,61.69439236481537,0.0,0,39.02741111,-95.724125
22CA,COMMODORE CENTER,SAUSALITO,CALIFORNIA,61.69203328016072,0.0,0,37.87992638,-122.513585
2A9,KOTLIK,KOTLIK,ALASKA,61.691815346776885,0.0,0,63.03058333,-163.53263888
9KY2,AE-92,HARDINSBURG,KENTUCKY,61.69046937138134,0.0,0,37.76190833,-86.45268333
XA89,FAITH RANCH,CARRIZO SPRINGS,TEXAS,61.68655213372822,0.0,0,28.20855555,-100.01880555
SC19,LAMAR,LAMAR,SOUTH CAROLINA,61.685111105514146,0.0,0,34.167655,-80.07756833
01SC,YORK,YORK,SOUTH CAROLINA,61.685111105514146,0.0,0,35.03207944,-81.25277777
SC99,WHITEPLAINS,LEXINGTON,SOUTH CAROLINA,61.685111105514146,0.0,0,33.96385591,-81.35827283
M69,BIRCH LAKE,DEERWOOD,MINNESOTA,61.68360181492227,0.0,0,46.36952333,-93.81102422
15MN,TYLER FARMS,WATKINS,MINNESOTA,61.68360181492227,0.0,0,45.26221111,-94.51065833
05FA,MELANIE'S,FLORALA,FLORIDA,61.68087865363906,0.0,0,30.91888888,-86.21833333
0VI1,BROOKLYN,MANQUIN,VIRGINIA,61.679235067808285,0.0,0,37.68888888,-77.10138888
MT86,BAR E,HELENA,MONTANA,61.679059560337336,0.0,0,47.16277777,-112.11597222
12OA,DEFIANCE RGNL MEDICAL CENTER,DEFIANCE,OHIO,61.676902959051766,0.0,0,41.29820277,-84.37734722
19MI,COREWELL HEALTH BIG RAPIDS HOSPITAL,BIG RAPIDS,MICHIGAN,61.67456040365377,0.0,0,43.69488388,-85.47379416
M49,JOLLY FISHERMAN,WAUBUN,MINNESOTA,61.66898826865497,0.0,0,47.143015,-95.52891833
45PN,CHAMBERS,TUNKHANNOCK,PENNSYLVANIA,61.66412180924349,0.0,0,41.554,-76.05458333
PA87,TEK PARK BREINIGSVILLE,BREINIGSVILLE,PENNSYLVANIA,61.66412180924349,0.0,0,40.54620666,-75.66213388
40PN,EAGLES MERE FLD,EAGLES MERE,PENNSYLVANIA,61.66412180924349,0.0,0,41.39115555,-76.61140277
0WI1,MORT'S LANDING,COMSTOCK,WISCONSIN,61.65681889262276,0.0,0,45.50717722,-92.14185111
52CO,MOUNTAIN VIEW RANCH,MONUMENT,COLORADO,61.654512054909475,0.0,0,39.10971111,-104.65386111
51WT,WHITERIK FLD,FRUITLAND,WASHINGTON,61.65275418885934,0.0,0,48.01041666,-118.36202777
43I,MISSISSINEWA RESERVOIR LANDING AREA,PERU,INDIANA,61.63771119656925,0.0,0,40.70365277,-85.93248805
NR25,VIDANT MULTISPECIALTY CLINIC,BELHAVEN,NORTH CAROLINA,61.63038117925755,0.0,0,35.55027777,-76.62388888
AK11,HIGH VISTA,NIKISKI,ALASKA,61.62958378543923,0.0,0,60.77316666,-151.23052777
92CO,LAKE CREEK RANCH,HILLSIDE,COLORADO,61.62843868337989,0.0,0,38.291665,-105.61111416
6CO1,BURNHAM FLD,WELLINGTON,COLORADO,61.62843868337989,0.0,0,40.78137083,-104.91747166
CO22,HILDEBRANDT,BETHUNE,COLORADO,61.62843868337989,0.0,0,39.27916666,-102.475
T48,POETRY FLYING RANCH,ROCKWALL,TEXAS,61.627058351290295,0.0,0,32.86812222,-96.21914166
E13,CRANE COUNTY,CRANE,TEXAS,61.627058351290295,0.0,0,31.41157361,-102.36047361
CO55,CHRISTMAN FLD,FORT COLLINS,COLORADO,61.626371580084836,0.0,0,40.59720444,-105.14359194
CD28,TALL TIMBER,INDIAN HILLS,COLORADO,61.626371580084836,0.0,0,39.64388333,-105.26763333
73CO,FLYING D RANCH,WALSENBURG,COLORADO,61.626371580084836,0.0,0,37.75561666,-104.64678055
8MN7,ST ELIZABETH HOSPITAL,WABASHA,MINNESOTA,61.618319596731084,0.0,0,44.38831388,-92.0486
MN38,ALLINA HOSPITAL & CLINIC OWATONNA,OWATONNA,MINNESOTA,61.61809020338218,0.0,0,44.11143611,-93.252
6L5,WISHEK MUNI,WISHEK,NORTH DAKOTA,61.617517903151196,0.0,0,46.24962916,-99.53965833
3MN2,MERCY HOSPITAL,MOOSE LAKE,MINNESOTA,61.61736963390638,0.0,0,46.44062222,-92.77571666
MN16,ESSENTIA HEALTH VIRGINIA HOSPITAL,VIRGINIA,MINNESOTA,61.61663396680526,0.0,0,47.53138888,-92.54805555
MN25,MAHNOMEN HEALTH CENTER,MAHNOMEN,MINNESOTA,61.61640457345636,0.0,0,47.31155833,-95.974175
Z91,BIRCH CREEK,BIRCH CREEK,ALASKA,61.61481952696664,0.0,0,66.27447222,-145.81819444
MD35,SPRING HILL,HEBRON,MARYLAND,61.6091329577519,0.0,0,38.43483916,-75.65131638
8N2,SKYDIVE CHICAGO,OTTAWA,ILLINOIS,61.60746227193596,0.0,0,41.39977777,-88.79391666
13NJ,WYETH-AYERST RESEARCH,PRINCETON,NEW JERSEY,61.60724534027626,0.0,0,40.36510694,-74.58293361
6LA1,COTTONWOOD,LAKE PROVIDENCE,LOUISIANA,61.60385073355241,0.0,0,32.98401333,-91.20594333
26NC,BOONVILLE,BOONVILLE,NORTH CAROLINA,61.60321285527481,0.0,0,36.22291361,-80.71562111
T76,RHOME MEADOWS,RHOME,TEXAS,61.6016880087744,0.0,0,33.14928666,-97.496135
2IA8,BURGESS HEALTH CENTER,ONAWA,IOWA,61.60127541382989,0.0,0,42.02634444,-96.10625
2C7,SHAKTOOLIK,SHAKTOOLIK,ALASKA,61.59394417670931,0.0,0,64.37108333,-161.22397222
MU26,ROBINSON,BELTON,MISSOURI,61.59220822307702,0.0,0,38.77084722,-94.55899444
1TS2,BAR 16,HUBBARD,TEXAS,61.592024822201594,0.0,0,31.824325,-96.77846388
68XS,MARGARITAVILLE,WHITESBORO,TEXAS,61.58988522750683,0.0,0,33.72130277,-96.86981666
09VG,AUGUSTA MEDICAL CENTER,FISHERSVILLE,VIRGINIA,61.58945353831494,0.0,0,38.09558333,-78.98673333
5FD0,MANATEE SPRINGS,OLD TOWN,FLORIDA,61.58693284535453,0.0,0,29.49273583,-82.99123583
FA35,LINDBERGH'S LANDING,MIAMI,FLORIDA,61.58161733844834,0.0,0,25.61952777,-80.48866666
8CA2,AUBURN CAL FIRE,AUBURN,CALIFORNIA,61.58071264815822,0.0,0,38.934087,-121.053766
WV20,WETZEL COUNTY HOSPITAL,NEW MARTINSVILLE,WEST VIRGINIA,61.58033131217157,0.0,0,39.68118888,-80.84869722
2WV2,LOUIS A JOHNSON VA MEDICAL CENTER,CLARKSBURG,WEST VIRGINIA,61.58033131217157,0.0,0,39.27055555,-80.364275
02AZ,SILVER BELL AHP,MARANA,ARIZONA,61.57862436415877,0.0,0,32.52086944,-111.33579444
2VG7,SEVEN GABLES,ORANGE,VIRGINIA,61.57846957093535,0.0,0,38.16388888,-77.85
29VA,RHYNALDS RANCH,REMINGTON,VIRGINIA,61.57846957093535,0.0,0,38.52929111,-77.73888055
6PN4,POCONO MOUNTAIN,MOUNT POCONO,PENNSYLVANIA,61.56988111307164,0.0,0,41.08916666,-75.31555555
4PN7,MERRITT FLD,EAGLES MERE,PENNSYLVANIA,61.56988111307164,0.0,0,41.42091111,-76.53439166
5PA9,TAYLOR FLIGHT PARK,STRATTANVILLE,PENNSYLVANIA,61.56988111307164,0.0,0,41.18839722,-79.28226361
L37,GRAND CANYON CAVERNS,PEACH SPRINGS,ARIZONA,61.5698260722897,0.0,0,35.52723472,-113.24750277
OG52,JPM,MONMOUTH,OREGON,61.569462250830256,0.0,0,44.83922222,-123.25893333
OR51,GILLETTE FLD,SCIO,OREGON,61.56784193025689,0.0,0,44.71956666,-122.69953055
OG40,NAPIER RANCH,ROSEBURG,OREGON,61.56784193025689,0.0,0,43.23733611,-123.49305
OR00,FLYING K RANCH,BEAVERTON,OREGON,61.56784193025689,0.0,0,45.43452777,-122.88
53NV,BATTLE MOUNTAIN EMS,BATTLE MOUNTAIN,NEVADA,61.56046359025974,0.0,0,40.64096944,-116.9407
3NV1,DESERT SPRINGS HOSPITAL,LAS VEGAS,NEVADA,61.56046359025974,0.0,0,36.11252777,-115.12421388
NV16,BOULDER CITY HOSPITAL,BOULDER CITY,NEVADA,61.56046359025974,0.0,0,35.96716666,-114.84366666
99NV,MESA VIEW RGNL HOSPITAL,MESQUITE,NEVADA,61.56046359025974,0.0,0,36.81009722,-114.11690555
NV28,MT GRANT HOSPITAL,HAWTHORNE,NEVADA,61.56046359025974,0.0,0,38.51725833,-118.62681388
E68,ESTRELLA SAILPORT,MARICOPA,ARIZONA,61.55927852377113,0.0,0,33.08532666,-112.16097944
44A,ROLLE AIRFIELD,SAN LUIS,ARIZONA,61.55927852377113,0.0,0,32.51630555,-114.69838888
AZ71,BIG SANDY,KINGMAN,ARIZONA,61.55927852377113,0.0,0,34.87075694,-113.58664305
9AZ2,SAGEBRUSH TRAILS ESTATES,LAKE HAVASU CITY,ARIZONA,61.55662266376623,0.0,0,34.58277777,-114.02777777
AZ04,SAWTOOTH,ELOY,ARIZONA,61.55662266376623,0.0,0,32.66084722,-111.68153055
77NY,HUT HAVEN,FAIR HAVEN,NEW YORK,61.549967259848984,0.0,0,43.3377,-76.726725
7NK4,RIDGE ROAD WEST,SPENCEPORT,NEW YORK,61.549967259848984,0.0,0,43.22255833,-77.81056388
6NK9,CEC,MARCY,NEW YORK,61.549967259848984,0.0,0,43.17744166,-75.22743611
NC96,BETSY JOHNSON MEML HOSPITAL,DUNN,NORTH CAROLINA,61.54978975948884,0.0,0,35.30749113,-78.63617308
92NR,FIRSTHEALTH RICHMOND MEML HOSPITAL,ROCKINGHAM,NORTH CAROLINA,61.54978975948884,0.0,0,34.92923888,-79.74894166
NR80,CAROMONT RMC,GASTONIA,NORTH CAROLINA,61.54978975948884,0.0,0,35.27405555,-81.13919444
NR07,YANCEY EMS MEDICAL,BURNSVILLE,NORTH CAROLINA,61.54978975948884,0.0,0,35.91702777,-82.33266666
92NC,CAROLINAS HEALTHCARE SYSTEM BLUE RIDGE,MORGANTON,NORTH CAROLINA,61.54978975948884,0.0,0,35.72682802,-81.65357805
NC46,SALISBURY V A MEDICAL CENTER,SALISBURY,NORTH CAROLINA,61.54978975948884,0.0,0,35.683425,-80.49075277
45NR,NHRMC-ED NORTH,WILMINGTON,NORTH CAROLINA,61.54941612373709,0.0,0,34.20428722,-77.91995152
JMC,COMMODORE CENTER,SAUSALITO,CALIFORNIA,61.54825428488546,0.0,0,37.87855555,-122.51287777
U74,CRESCENT VALLEY,CRESCENT VALLEY,NEVADA,61.54650060019849,0.0,0,40.41594444,-116.5635
L92,ALAMO LANDING FLD,ALAMO,NEVADA,61.54650060019849,0.0,0,37.36343388,-115.19548944
65OI,BASS,CHARDON,OHIO,61.5462845707542,0.0,0,41.54671722,-81.22593555
NV89,RED OWL RANCH,CRESCENT VALLEY,NEVADA,61.54384474019359,0.0,0,40.50233333,-116.54676944
02SC,HARPERS,ESTILL,SOUTH CAROLINA,61.54306567580467,0.0,0,32.75850194,-81.22482472
AL14,WHITFIELD RGNL HOSPITAL,DEMOPOLIS,ALABAMA,61.534293095769286,0.0,0,32.50555555,-87.83638888
06AR,CY BOND MEML,HIGDEN,ARKANSAS,61.52861944606099,0.0,0,35.54452194,-92.18487444
6NJ9,BRIDGEPORT-CAHILL FLD,BRIDGEPORT,NEW JERSEY,61.523049075780705,0.0,0,39.79177972,-75.37463527
ID74,SULPHUR CREEK RANCH,CASCADE,IDAHO,61.5182379533714,0.0,0,44.53656972,-115.35094083
0ID0,SOUTH FORK RANCH,FEATHERVILLE,IDAHO,61.5182379533714,0.0,0,43.60645,-115.10725
WY38,ORCHARD RANCH,TEN SLEEP,WYOMING,61.51319412995848,0.0,0,43.62357055,-107.40757361
7MD7,BOOMERS FLD,POCOMOKE,MARYLAND,61.501079119175614,0.0,0,38.0004,-75.58298055
22WV,GRAFTON CITY HOSPITAL,GRAFTON,WEST VIRGINIA,61.50033861174639,0.0,0,39.343425,-80.02918055
CL52,SAN JOAQUIN GENERAL HOSPITAL,STOCKTON,CALIFORNIA,61.50012122838951,0.0,0,37.88785277,-121.28268611
CA58,EMANUEL MEDICAL CENTER,TURLOCK,CALIFORNIA,61.50012122838951,0.0,0,37.51259444,-120.83925
AK50,SKY RANCH AT PIONEER PEAK,PALMER,ALASKA,61.48771236232705,0.0,0,61.55463333,-149.14151388
34CL,BURNEY SERVICE CENTER,BURNEY,CALIFORNIA,61.487485210656175,0.0,0,40.893425,-121.65140277
L11,PEBBLY BEACH,AVALON,CALIFORNIA,61.487111574904425,0.0,0,33.33836194,-118.31201638
41NK,WINCHELL MOUNTAIN,NORTH EAST,NEW YORK,61.48555607287153,0.0,0,41.94777777,-73.51805555
NY05,HOGAN,ESPERANCE,NEW YORK,61.48555607287153,0.0,0,42.78146333,-74.32568694
13NK,QUAKER VALLEY FARM,PAWLING,NEW YORK,61.48555607287153,0.0,0,41.5975,-73.5315
25AK,HONEYBEE LAKE AERO PARK,WILLOW,ALASKA,61.48445400847369,0.0,0,61.71223888,-150.06333055
32MD,ROSELAND,SUDLERSVILLE,MARYLAND,61.48192391048442,0.0,0,39.18944444,-75.87683333
25MD,WHALEN FLD,SUDLERSVILLE,MARYLAND,61.48192391048442,0.0,0,39.16753888,-75.84021111
2JY6,THE RIDGE AT BACK BROOK,RINGOES,NEW JERSEY,61.48003629300877,0.0,0,40.44125,-74.82816666
2WN9,HILLCREST,GOLDENDALE,WASHINGTON,61.47978607119124,0.0,0,45.84512472,-120.70089416
WA66,SPRING CREEK RANCH,WHITE SALMON,WASHINGTON,61.47978607119124,0.0,0,45.8053975,-121.50118583
3OG3,DILLON FLD,KLAMATH FALLS,OREGON,61.47360123408504,0.0,0,42.12222222,-121.79166666
3GE1,OKEFENOKEE,FOLKSTON,GEORGIA,61.46660427672108,0.0,0,30.73695555,-82.12826944
26KY,UNIVERSITY HOSPITAL,LOUISVILLE,KENTUCKY,61.46660427672108,0.0,0,38.24768611,-85.743575
NK74,MATCH MATE,AURORA,NEW YORK,61.46093885610398,0.0,0,42.74451472,-76.6635575
D17,WESTWINDS,DELTA,COLORADO,61.458843784818534,0.0,0,38.75847222,-108.14847222
CO42,CIRCLE 8 RANCH,ELIZABETH,COLORADO,61.458843784818534,0.0,0,39.33471027,-104.5463575
CD24,RED CANYON RANCH,CASTLE ROCK,COLORADO,61.458843784818534,0.0,0,39.3525,-105.00666666
2A2,HOLLEY MOUNTAIN AIRPARK,CLINTON,ARKANSAS,61.453372963686476,0.0,0,35.65071902,-92.40381294
AL86,LAWRENCE COUNTY HOSPITAL,MOULTON,ALABAMA,61.45132138125503,0.0,0,34.48407777,-87.284875
AL83,COMMUNITY HOSPITAL,TALLASSEE,ALABAMA,61.45094774550328,0.0,0,32.53345277,-85.91171388
3AL0,FAYETTE MEDICAL CENTER,FAYETTE,ALABAMA,61.45094774550328,0.0,0,33.70916666,-87.82361111
TE74,BUCKER FLD,POINT,TEXAS,61.44998155205247,0.0,0,32.95361111,-95.86694444
XS91,PICKLE PLANTATION,POYNOR,TEXAS,61.448361231479105,0.0,0,32.0865,-95.59933333
74TX,FORT CLARK SPRINGS,BRACKETTVILLE,TEXAS,61.448361231479105,0.0,0,29.28662416,-100.43368944
91XA,CROSSCUT FLD,BIG SANDY,TEXAS,61.448361231479105,0.0,0,32.62365277,-95.11393888
45XS,GHOST APACHE,COTULLA,TEXAS,61.448361231479105,0.0,0,28.13096666,-98.90583333
TE99,BARNSTORMER,PEORIA,TEXAS,61.448361231479105,0.0,0,32.0215,-97.25373333
TE73,GRIFFITH RANCH,WINNIE,TEXAS,61.448361231479105,0.0,0,29.85596944,-94.35319166
9MT0,PALE MORNING DUN RANCH,FORT SMITH,MONTANA,61.440218653514265,0.0,0,45.40291944,-107.7742125
M46,COLSTRIP,COLSTRIP,MONTANA,61.43949808403846,0.0,0,45.85283333,-106.70927777
0MT7,PINEHURST RANCH,THOMPSON FALLS,MONTANA,61.43893306210575,0.0,0,47.66077777,-115.40405555
3FA8,SEAREY CENTRAL,TAVARES,FLORIDA,61.43777034685042,0.0,0,28.76611111,-81.74611111
FA08,ORLAMPA INC,POLK CITY,FLORIDA,61.43777034685042,0.0,0,28.16695972,-81.80813416
80FA,LAKE MARIAN,KENANSVILLE,FLORIDA,61.43777034685042,0.0,0,27.88638888,-81.08388888
1FD4,CORKSCREW TRACE AIRPARK,ESTERO,FLORIDA,61.43777034685042,0.0,0,26.44535666,-81.60730305
43FD,COLE'S,KISSIMMEE,FLORIDA,61.43777034685042,0.0,0,28.29111111,-81.38722222
FD49,MONTGOMERY'S FLYING M RANCH,LAKE PANASOFFKEE,FLORIDA,61.43777034685042,0.0,0,28.77359944,-82.13036472
VG52,WOODRIDGE FLD,LOVINGSTON,VIRGINIA,61.436945574907625,0.0,0,37.83916666,-78.82166666
VG29,BRANHAM MILL AIRPARK,WARSAW,VIRGINIA,61.436945574907625,0.0,0,37.97011111,-76.70866666
VG39,EARTH,CAPE CHARLES,VIRGINIA,61.436945574907625,0.0,0,37.22083333,-76.0075
2WV5,WILLOW BEND,UNION,WEST VIRGINIA,61.42991410043474,0.0,0,37.54583333,-80.53388888
AR48,UNION MEDICAL CENTER,EL DORADO,ARKANSAS,61.42597344058028,0.0,0,33.21457388,-92.66793416
9NJ6,HALKA NURSERIES,FAIRTON,NEW JERSEY,61.42119835631268,0.0,0,39.36638888,-75.26833333
OK62,STRADER RANCH,ARDMORE,OKLAHOMA,61.41739193564085,0.0,0,34.24870277,-97.20918055
N01,MOSQUERO EMERGENCY SERVICES,MOSQUERO,NEW MEXICO,61.40377621821894,0.0,0,35.78244444,-103.95802777
MD82,RAGGED ISLAND,CAMBRIDGE,MARYLAND,61.4033736327057,0.0,0,38.53984333,-76.27550138
74CA,FLYING GLUEPIE RANCH,FIDDLETOWN,CALIFORNIA,61.40114970531779,0.0,0,38.46750277,-120.80326805
04IA,MIDDLEKOOP,PACKWOOD,IOWA,61.40069363179292,0.0,0,41.08835027,-92.05462027
CA71,HORSE SHOE A RANCH,DRYTOWN,CALIFORNIA,61.397608604145866,0.0,0,38.44,-120.88694444
NE35,SUTTON,CHESTER,NEBRASKA,61.3929008582335,0.0,0,40.05833861,-97.54115305
SD52,AVERA QUEEN OF PEACE HOSPITAL,MITCHELL,SOUTH DAKOTA,61.391221691660114,0.0,0,43.71477222,-98.00663888
2NE6,COPPERSMITH,GRAINTON,NEBRASKA,61.39030666986954,0.0,0,40.92083083,-101.2973825
C05,CHENEGA BAY,CHENEGA,ALASKA,61.3785211846662,0.0,0,60.07856111,-147.99473472
31KS,MILLS FLD,SOUTH HUTCHINSON,KANSAS,61.3781434469688,0.0,0,37.99377222,-97.92653333
0AA7,KALIFONSKY MEADOWS,KENAI,ALASKA,61.37807571756494,0.0,0,60.49153888,-151.23525277
4OR0,SPRINGBROOK,ROGUE RIVER,OREGON,61.37475819169022,0.0,0,42.55511944,-123.2045
50OR,GOERING RANCHES / CHOCHETA ESTATES,BEND,OREGON,61.37475819169022,0.0,0,44.09734472,-120.94724111
OG07,COVE SIDE RANCH PORT,COVE,OREGON,61.37475819169022,0.0,0,45.33361111,-117.81972222
47Y,PELICAN RAPIDS MUNI-LYON'S FLD,PELICAN RAPIDS,MINNESOTA,61.37359636045671,0.0,0,46.64132916,-96.10414444
59M,TORCHPORT,EASTPORT,MICHIGAN,61.37111122917104,0.0,0,45.05486863,-85.35689663
PN30,SCHRENKEL,CASSVILLE,PENNSYLVANIA,61.37048019340128,0.0,0,40.26277777,-78.1025
Y65,CAMPBELL-PRATT,INDIAN RIVER,MICHIGAN,61.368788233600846,0.0,0,45.40617083,-84.5984
6MD8,DELMARVAIR,PITTSVILLE,MARYLAND,61.36761256625781,0.0,0,38.44208888,-75.40295833
4G3,MILLER,ALLIANCE,OHIO,61.366200868471985,0.0,0,40.98175,-81.04213888
